Data,Pattern,Order,Call Count,Enumerate time (seconds)
yeast,query_dense_24_90,VF2++,1190,8.145e-05
yeast,query_sparse_24_112,GraphQL,160940,0.00839133
yeast,query_dense_16_185,VF2++,688773,0.06585019
yeast,query_dense_8_126,TurboISO,64,1.237e-05
yeast,query_sparse_32_103,DPiso,701611484,34.35920488
yeast,query_dense_32_48,VF2++,93671,0.00497125
yeast,query_sparse_24_186,TurboISO,8947524328,984.76706955
yeast,query_sparse_8_151,GraphQL,5759,0.00349605
yeast,query_dense_16_76,VF2++,177,2.879e-05
yeast,query_dense_16_31,DPiso,296,2.194e-05
yeast,query_sparse_8_22,ORBIT,1783739,0.09784654
yeast,query_dense_24_197,DPiso,13657,0.00098355
yeast,query_sparse_32_30,TurboISO,14972961973,738.90044658
yeast,query_sparse_8_181,DPiso,270,5.756e-05
yeast,query_dense_4_57,VF2++,1193,0.00031742
yeast,query_sparse_8_157,ORBIT,1447,0.00038544
yeast,query_dense_8_95,TurboISO,65,1.851e-05
yeast,query_dense_24_141,ORBIT,5818,0.00052005
yeast,query_dense_4_22,ORBIT,478,0.00024031
yeast,query_dense_16_40,ORBIT,13065,0.00086449
yeast,query_dense_8_188,TurboISO,179,2.008e-05
yeast,query_sparse_16_90,TurboISO,5734,0.00091787
yeast,query_sparse_32_110,GraphQL,2037937631,140.08502472
yeast,query_sparse_8_10,VF2++,19,8.41e-06
yeast,query_sparse_8_9,TurboISO,4643,0.00039449
yeast,query_sparse_16_189,ORBIT,1089769,0.02531064
yeast,query_sparse_16_85,TurboISO,33022,0.00277495
yeast,query_dense_4_24,ORBIT,1000,0.00015108
yeast,query_dense_8_77,DPiso,6870,0.00140221
yeast,query_sparse_32_158,TurboISO,1991260837,121.53412468
yeast,query_dense_8_183,GraphQL,48978,0.00170258
yeast,query_sparse_8_160,TurboISO,154,1.466e-05
yeast,query_sparse_16_164,ORBIT,811,3.227e-05
yeast,query_dense_32_21,ORBIT,5321,0.00026216
yeast,query_dense_24_95,GraphQL,215981616,38.27837161
yeast,query_dense_8_135,ORBIT,347,3.146e-05
yeast,query_dense_8_78,ORBIT,590,7.592e-05
yeast,query_dense_4_174,TurboISO,2543,0.00018992
yeast,query_sparse_24_193,GraphQL,20091520394,1009.80072503
yeast,query_dense_8_91,VF2++,49,8.72e-06
yeast,query_dense_24_78,VF2++,70692,0.00537526
yeast,query_dense_16_123,DPiso,2907,0.00019182
yeast,query_dense_4_26,DPiso,1272,9.334e-05
yeast,query_sparse_16_76,TurboISO,6006,0.00026854
yeast,query_sparse_8_121,TurboISO,1496,0.00020879
yeast,query_dense_32_33,GraphQL,374503,0.15297955
yeast,query_dense_8_154,TurboISO,17107,0.00077958
yeast,query_dense_16_56,ORBIT,10197741,0.24891958
yeast,query_sparse_8_2,VF2++,790509,0.10851351
yeast,query_dense_16_199,GraphQL,1684415,0.3309282
yeast,query_sparse_24_28,TurboISO,2196911113,103.389425
yeast,query_sparse_24_29,GraphQL,1484192100,79.17299555
yeast,query_sparse_8_196,VF2++,28104,0.0065684
yeast,query_dense_4_135,ORBIT,37,1.09e-05
yeast,query_sparse_16_101,GraphQL,2669881,0.46536206
yeast,query_sparse_32_11,TurboISO,4203974754,208.30419105
yeast,query_sparse_24_38,GraphQL,3169492,0.37230256
yeast,query_dense_4_116,DPiso,129,1.757e-05
yeast,query_sparse_16_150,VF2++,13240876,0.7748406
yeast,query_dense_8_66,TurboISO,605,9.865e-05
yeast,query_sparse_8_177,TurboISO,55591,0.01651642
yeast,query_dense_16_4,GraphQL,893,0.00015365
yeast,query_dense_24_37,TurboISO,203,5.182e-05
yeast,query_dense_8_1,GraphQL,45274,0.03161571
yeast,query_dense_8_165,DPiso,24,1.187e-05
yeast,query_dense_8_120,VF2++,6463123,2.16995346
yeast,query_dense_24_184,GraphQL,134356193,5.41447058
yeast,query_dense_4_73,ORBIT,1305,0.00010634
yeast,query_dense_32_104,VF2++,6896326,0.26120526
yeast,query_dense_4_36,GraphQL,13,1.054e-05
yeast,query_dense_4_36,TurboISO,13,8.59e-06
yeast,query_dense_16_145,GraphQL,1905,0.00015442
yeast,query_dense_16_155,GraphQL,329,2.311e-05
yeast,query_dense_24_23,GraphQL,1997,0.00029125
yeast,query_sparse_8_131,TurboISO,10757,0.00293638
yeast,query_dense_32_69,GraphQL,8751357,1.02588172
yeast,query_dense_32_108,VF2++,3448442,0.30478575
yeast,query_dense_24_68,ORBIT,937884179,23.8066607
yeast,query_sparse_8_78,GraphQL,1366,0.00031893
yeast,query_dense_4_143,DPiso,7001,0.00055229
yeast,query_sparse_8_81,DPiso,2903737,0.10876472
yeast,query_sparse_16_83,DPiso,1070663175,42.31018552
yeast,query_sparse_24_53,ORBIT,715815,0.01913161
yeast,query_dense_16_22,VF2++,93222,0.00396238
yeast,query_dense_4_59,ORBIT,850,0.00013186
yeast,query_dense_32_82,TurboISO,1060,0.0001084
yeast,query_dense_8_59,VF2++,220,2.262e-05
yeast,query_dense_4_46,TurboISO,243,1.958e-05
yeast,query_sparse_24_36,DPiso,113946634,3.25557886
yeast,query_dense_4_87,TurboISO,1961,0.00086049
yeast,query_sparse_32_154,DPiso,25088675,1.35496996
yeast,query_sparse_32_168,VF2++,56307620,9.45668468
yeast,query_sparse_24_90,TurboISO,1665944916,88.07609008
yeast,query_dense_16_194,ORBIT,175238428,9.64101194
yeast,query_dense_16_28,GraphQL,38,1.69e-05
yeast,query_sparse_8_56,ORBIT,11416,0.00149754
yeast,query_dense_32_128,VF2++,1800796,0.60792091
yeast,query_sparse_24_138,TurboISO,1170838498,94.60515215
yeast,query_dense_8_175,VF2++,9444,0.00248952
yeast,query_dense_24_71,TurboISO,31,1.484e-05
yeast,query_dense_4_3,GraphQL,30,9.49e-06
yeast,query_sparse_24_112,VF2++,161474,0.01631964
yeast,query_dense_8_35,DPiso,461,3.247e-05
yeast,query_dense_24_134,VF2++,869722,0.05359198
yeast,query_dense_24_95,TurboISO,121057624,20.86372907
yeast,query_sparse_8_37,TurboISO,74831,0.0182832
yeast,query_sparse_8_150,GraphQL,2604,0.0008696
yeast,query_dense_4_105,DPiso,586,5.023e-05
yeast,query_sparse_8_22,GraphQL,1091187,0.51911588
yeast,query_dense_16_26,DPiso,162200,0.02808718
yeast,query_dense_16_16,VF2++,132756,0.03888143
yeast,query_sparse_16_152,TurboISO,5663567,0.24501149
yeast,query_dense_24_55,TurboISO,5805,0.00086163
yeast,query_dense_4_14,VF2++,1747,8.82e-05
yeast,query_dense_16_68,DPiso,1166961,0.0740466
yeast,query_dense_32_36,TurboISO,144858,0.00642031
yeast,query_sparse_16_128,DPiso,599798764,14.29845411
yeast,query_dense_4_154,VF2++,99,1.158e-05
yeast,query_dense_4_187,GraphQL,1995,0.00026691
yeast,query_dense_32_102,DPiso,13014456,0.41902598
yeast,query_sparse_16_129,DPiso,432215,0.0305503
yeast,query_dense_16_154,VF2++,9197621,1.62628399
yeast,query_dense_32_112,TurboISO,17937,0.00094747
yeast,query_dense_4_19,ORBIT,73,1.02e-05
yeast,query_sparse_8_172,DPiso,804,0.00010106
yeast,query_sparse_24_147,GraphQL,1573183,0.08425412
yeast,query_sparse_8_91,TurboISO,0,7.49e-06
yeast,query_sparse_16_83,TurboISO,46278939,3.26378212
yeast,query_dense_16_40,VF2++,3448,0.00098706
yeast,query_dense_4_199,DPiso,1106,3.899e-05
yeast,query_dense_4_115,VF2++,7262,0.00030188
yeast,query_dense_4_199,VF2++,306,2.172e-05
yeast,query_sparse_8_116,TurboISO,205722,0.00822481
yeast,query_dense_16_25,ORBIT,10468,0.00266068
yeast,query_sparse_16_159,ORBIT,68883924,2.06178133
yeast,query_dense_16_88,VF2++,64,1.297e-05
yeast,query_dense_32_187,ORBIT,18999859,1.17094285
yeast,query_dense_32_186,GraphQL,88070,0.03003647
yeast,query_dense_8_44,GraphQL,8,9.57e-06
yeast,query_sparse_32_105,TurboISO,1937429117,168.13700476
yeast,query_dense_32_68,TurboISO,7063,0.00029828
yeast,query_dense_8_118,GraphQL,781,0.0001357
yeast,query_dense_4_159,VF2++,48,2.438e-05
yeast,query_dense_16_113,DPiso,281511,0.02801042
yeast,query_dense_4_78,VF2++,96,1.31e-05
yeast,query_sparse_8_61,DPiso,27374,0.0012615
yeast,query_dense_4_19,GraphQL,41,3.088e-05
yeast,query_dense_4_45,ORBIT,2268,0.00063483
yeast,query_dense_16_49,VF2++,2062171,0.0937572
yeast,query_dense_8_177,VF2++,6978,0.00247783
yeast,query_dense_8_6,VF2++,7894,0.00175546
yeast,query_sparse_32_82,DPiso,1947063168,45.47749465
yeast,query_sparse_16_161,TurboISO,11846201,2.08771067
yeast,query_dense_32_160,ORBIT,110600452,17.11061178
yeast,query_dense_32_43,TurboISO,7020474,1.22156586
yeast,query_sparse_16_68,VF2++,64601095,1.58801637
yeast,query_sparse_32_136,TurboISO,211977683,11.74884074
yeast,query_dense_24_119,DPiso,3740162,0.18240344
yeast,query_dense_24_39,GraphQL,19408350,1.57068177
yeast,query_dense_8_19,DPiso,77,1.378e-05
yeast,query_dense_32_82,GraphQL,622,0.00010429
yeast,query_dense_4_106,TurboISO,577,3.534e-05
yeast,query_dense_4_30,VF2++,96,2.095e-05
yeast,query_dense_8_198,VF2++,7,7.89e-06
yeast,query_dense_8_195,ORBIT,450,9.609e-05
yeast,query_sparse_32_132,DPiso,269278757,10.63899544
yeast,query_dense_24_71,DPiso,323,4.057e-05
yeast,query_dense_16_69,ORBIT,18133,0.00079568
yeast,query_dense_4_167,ORBIT,306,5.022e-05
yeast,query_dense_24_99,VF2++,36661,0.00260536
yeast,query_dense_32_179,GraphQL,289163837,102.48475381
yeast,query_dense_16_11,ORBIT,3023,8.128e-05
yeast,query_sparse_8_59,VF2++,904,4.789e-05
yeast,query_sparse_8_33,VF2++,369,5.061e-05
yeast,query_dense_4_4,DPiso,29,1.08e-05
yeast,query_dense_32_158,ORBIT,18068565,0.47702336
yeast,query_dense_8_41,VF2++,1585222,0.73369657
yeast,query_dense_24_38,DPiso,381494,0.01440906
yeast,query_sparse_16_6,GraphQL,255,3.741e-05
yeast,query_dense_4_80,VF2++,3504,0.00156834
yeast,query_sparse_24_26,GraphQL,152963,0.00747796
yeast,query_dense_32_9,GraphQL,2097,0.00035205
yeast,query_dense_8_56,VF2++,2742,0.00044076
yeast,query_sparse_8_121,ORBIT,1104,0.00011499
yeast,query_dense_16_23,TurboISO,14441622,1.67240184
yeast,query_dense_24_118,TurboISO,149,2.607e-05
yeast,query_dense_16_119,GraphQL,4573,0.00156239
yeast,query_sparse_8_192,GraphQL,2082,0.00023515
yeast,query_dense_32_64,TurboISO,1389,5.707e-05
yeast,query_dense_24_142,DPiso,51309141,16.08200577
yeast,query_sparse_8_6,GraphQL,1179646,0.43442295
yeast,query_sparse_8_56,DPiso,27163,0.00409285
yeast,query_sparse_32_44,GraphQL,4139611756,132.18729717
yeast,query_dense_32_24,TurboISO,388116,0.03863175
yeast,query_dense_8_159,ORBIT,2949206,0.13600194
yeast,query_sparse_24_16,DPiso,15233418385,1400.47286945
yeast,query_dense_32_152,ORBIT,18193329,0.75217731
yeast,query_dense_4_88,DPiso,2083,0.00013999
yeast,query_dense_16_139,DPiso,16148,0.00111667
yeast,query_sparse_24_189,VF2++,56588510,4.02639532
yeast,query_dense_8_104,VF2++,50,2.899e-05
yeast,query_dense_16_93,TurboISO,1650183,0.0765825
yeast,query_dense_32_182,VF2++,6959,0.0008466
yeast,query_dense_8_78,DPiso,489,5.838e-05
yeast,query_dense_4_196,ORBIT,1914,0.00034415
yeast,query_sparse_16_62,VF2++,10058545,0.98014036
yeast,query_sparse_8_86,DPiso,31,1.019e-05
yeast,query_dense_8_4,ORBIT,19130,0.002505
yeast,query_dense_4_94,DPiso,121,5.422e-05
yeast,query_dense_32_88,ORBIT,281948,0.01259873
yeast,query_dense_4_157,DPiso,40,9.03e-06
yeast,query_dense_8_65,ORBIT,63450,0.02830482
yeast,query_sparse_8_151,TurboISO,19106,0.00695364
yeast,query_dense_24_72,VF2++,2688,0.00019099
yeast,query_dense_32_131,GraphQL,5600814743,333.97597524
yeast,query_dense_16_161,TurboISO,438346,0.08224476
yeast,query_dense_16_148,GraphQL,731,3.187e-05
yeast,query_sparse_16_28,DPiso,34113521,1.5819748
yeast,query_dense_32_115,GraphQL,91399914,5.21454029
yeast,query_sparse_8_113,VF2++,4279,0.0018506
yeast,query_dense_8_31,DPiso,20901090,3.73772811
yeast,query_dense_8_115,DPiso,89154,0.03537167
yeast,query_dense_16_48,TurboISO,80945702,4.09330227
yeast,query_sparse_24_50,DPiso,35609,0.00162184
yeast,query_sparse_16_58,VF2++,233233067,26.45198208
yeast,query_sparse_24_78,TurboISO,206938035,50.69274203
yeast,query_dense_4_127,ORBIT,262,1.957e-05
yeast,query_dense_32_3,ORBIT,3908926,0.20120875
yeast,query_sparse_8_47,TurboISO,7319,0.0019172
yeast,query_sparse_16_41,VF2++,73515,0.00201854
yeast,query_dense_24_114,TurboISO,21716705,1.84118441
yeast,query_dense_16_126,GraphQL,144,8.539e-05
yeast,query_dense_32_174,GraphQL,3070438252,256.30691893
yeast,query_dense_4_44,TurboISO,22,6.2e-06
yeast,query_dense_32_33,ORBIT,545302,0.03964321
yeast,query_dense_24_8,ORBIT,591770,0.01799838
yeast,query_sparse_24_23,GraphQL,388098786,26.61739965
yeast,query_sparse_24_97,DPiso,22140,0.00082153
yeast,query_sparse_32_71,VF2++,237713859,9.86195785
yeast,query_dense_8_128,TurboISO,800,0.00038968
yeast,query_dense_4_133,GraphQL,252,1.929e-05
yeast,query_dense_24_46,DPiso,10337205,1.24563144
yeast,query_dense_24_32,TurboISO,3416,0.00065041
yeast,query_sparse_8_10,TurboISO,17,8.63e-06
yeast,query_sparse_24_121,DPiso,9824302,0.40165225
yeast,query_dense_8_73,VF2++,321281,0.0398978
yeast,query_dense_24_168,DPiso,5732,0.00024104
yeast,query_dense_4_144,ORBIT,1208,7.175e-05
yeast,query_dense_4_111,GraphQL,9,1.035e-05
yeast,query_sparse_8_58,DPiso,51,1.043e-05
yeast,query_dense_24_112,DPiso,4638,0.00037807
yeast,query_sparse_24_55,GraphQL,13197001,1.67928007
yeast,query_sparse_8_125,VF2++,71650,0.01041948
yeast,query_dense_8_128,DPiso,804,0.00040432
yeast,query_sparse_8_196,ORBIT,266614,0.00981662
yeast,query_sparse_8_159,VF2++,1841368,0.63596143
yeast,query_dense_8_71,DPiso,48,1.659e-05
yeast,query_dense_8_175,TurboISO,5435,0.00196687
yeast,query_sparse_32_27,ORBIT,8029128132,496.44808506
yeast,query_dense_16_46,TurboISO,4074047,0.52991977
yeast,query_dense_32_3,DPiso,7585585,0.65823949
yeast,query_dense_24_3,VF2++,21420,0.00085689
yeast,query_dense_32_188,DPiso,39767244,2.83153503
yeast,query_dense_32_167,ORBIT,30774594,3.14396574
yeast,query_sparse_8_32,DPiso,2464,0.00014024
yeast,query_dense_32_173,TurboISO,304953660,24.58242687
yeast,query_dense_24_44,ORBIT,490,5.276e-05
yeast,query_dense_24_42,VF2++,26850,0.00185932
yeast,query_sparse_16_119,ORBIT,421798,0.01810239
yeast,query_dense_32_113,GraphQL,178130,0.03542744
yeast,query_dense_24_154,ORBIT,80826,0.00500426
yeast,query_sparse_8_88,ORBIT,1075,9.992e-05
yeast,query_sparse_8_118,DPiso,1364,0.00012814
yeast,query_dense_4_91,VF2++,191,2.102e-05
yeast,query_dense_16_34,DPiso,121487,0.02623935
yeast,query_dense_24_180,ORBIT,39329,0.00333451
yeast,query_sparse_8_152,VF2++,3869,0.00035258
yeast,query_dense_24_150,VF2++,3114,0.00018482
yeast,query_sparse_24_133,ORBIT,8388285,0.35754467
yeast,query_dense_32_68,DPiso,139555,0.01220934
yeast,query_sparse_16_197,VF2++,179101,0.01987357
yeast,query_sparse_16_153,ORBIT,80611,0.00291243
yeast,query_dense_32_137,DPiso,15539,0.00060682
yeast,query_dense_8_82,VF2++,121,2.817e-05
yeast,query_sparse_16_117,VF2++,117317785,6.96435095
yeast,query_dense_8_29,GraphQL,5149,0.00112846
yeast,query_sparse_24_23,TurboISO,379308533,27.08610001
yeast,query_dense_32_87,VF2++,2644531,0.13256872
yeast,query_sparse_16_146,GraphQL,79653907,10.87091611
yeast,query_sparse_24_95,ORBIT,11442102378,536.56726264
yeast,query_sparse_8_192,DPiso,2738,0.0002838
yeast,query_dense_8_192,GraphQL,516,8.574e-05
yeast,query_dense_16_173,DPiso,3000755,1.22741871
yeast,query_sparse_16_3,VF2++,20405,0.00177701
yeast,query_sparse_16_29,VF2++,6090838,0.30410127
yeast,query_dense_4_181,VF2++,34,8.07e-06
yeast,query_dense_16_75,TurboISO,337,9.814e-05
yeast,query_dense_16_162,GraphQL,92751413,24.918293
yeast,query_dense_24_97,TurboISO,250,2.065e-05
yeast,query_dense_32_106,DPiso,25650455,2.15518381
yeast,query_dense_32_161,TurboISO,776,4.874e-05
yeast,query_dense_24_131,VF2++,4600,0.00015908
yeast,query_sparse_16_171,DPiso,196963,0.0047939
yeast,query_dense_32_186,TurboISO,348463,0.03504209
yeast,query_sparse_16_50,ORBIT,17,1.155e-05
yeast,query_dense_24_22,DPiso,112258657,5.70832797
yeast,query_dense_8_167,DPiso,282072,0.01103108
yeast,query_sparse_16_128,GraphQL,45334674,3.94302708
yeast,query_sparse_24_93,GraphQL,369485277,37.29050132
yeast,query_sparse_24_174,VF2++,7284581,0.27119658
yeast,query_sparse_8_75,ORBIT,2589,0.00023704
yeast,query_dense_8_105,VF2++,13,7.58e-06
yeast,query_dense_8_45,TurboISO,6949,0.00034184
yeast,query_dense_4_145,ORBIT,3,6.55e-06
yeast,query_dense_24_14,ORBIT,61852,0.00211776
yeast,query_dense_8_30,ORBIT,978003,0.03647107
yeast,query_dense_24_47,ORBIT,163984,0.00869187
yeast,query_dense_32_172,GraphQL,4926,0.00041567
yeast,query_sparse_8_101,ORBIT,218311,0.04803759
yeast,query_sparse_16_9,GraphQL,1526223,0.12842627
yeast,query_sparse_32_7,ORBIT,1773097623,51.17740402
yeast,query_dense_4_75,ORBIT,228,2.99e-05
yeast,query_sparse_16_138,VF2++,8217276512,236.31725997
yeast,query_dense_32_143,VF2++,733561,0.02927166
yeast,query_dense_24_71,ORBIT,41,1.815e-05
yeast,query_dense_16_89,ORBIT,1748,6.348e-05
yeast,query_sparse_16_65,ORBIT,1019270,0.06323501
yeast,query_dense_32_144,DPiso,1967657,0.85829782
yeast,query_sparse_16_7,TurboISO,5216571,0.47634259
yeast,query_dense_4_20,GraphQL,765,7.223e-05
yeast,query_sparse_24_41,DPiso,0,9.94e-06
yeast,query_sparse_16_102,GraphQL,992107,0.07774469
yeast,query_dense_16_84,VF2++,104,1.958e-05
yeast,query_dense_24_193,VF2++,1113014,0.05146953
yeast,query_sparse_8_65,GraphQL,1609325,0.21909703
yeast,query_dense_4_181,DPiso,41,9.59e-06
yeast,query_dense_8_176,GraphQL,11,9.41e-06
yeast,query_dense_16_133,DPiso,17042113,0.8016625
yeast,query_sparse_24_147,VF2++,11942833,0.35496821
yeast,query_dense_32_155,ORBIT,1538937,0.06637209
yeast,query_dense_8_195,DPiso,894,0.00018197
yeast,query_dense_16_174,VF2++,103,1.676e-05
yeast,query_sparse_24_193,DPiso,28415746891,1303.05285727
yeast,query_dense_8_101,TurboISO,34501,0.00419464
yeast,query_sparse_16_144,GraphQL,319795553,39.73137185
yeast,query_dense_4_35,ORBIT,200,3.932e-05
yeast,query_sparse_24_33,GraphQL,2821249,0.21619222
yeast,query_dense_16_96,ORBIT,881,0.00010237
yeast,query_sparse_8_169,VF2++,126,2.824e-05
yeast,query_sparse_8_190,VF2++,21299188,3.69998704
yeast,query_sparse_16_72,TurboISO,211022324,49.2422535
yeast,query_sparse_32_23,TurboISO,38105864173,1526.68989289
yeast,query_sparse_16_113,TurboISO,7886806,0.39977396
yeast,query_dense_16_140,VF2++,58,1.288e-05
yeast,query_dense_8_188,GraphQL,159,1.974e-05
yeast,query_dense_8_124,VF2++,4220145,1.7001693
yeast,query_dense_16_30,TurboISO,351,2.806e-05
yeast,query_dense_8_83,TurboISO,143,2.718e-05
yeast,query_sparse_16_68,GraphQL,3926225,0.76075879
yeast,query_dense_8_49,VF2++,1189,0.00018073
yeast,query_dense_8_162,TurboISO,2631,0.00084918
yeast,query_dense_4_124,VF2++,1747,8.366e-05
yeast,query_dense_32_27,TurboISO,12012261,0.62710985
yeast,query_sparse_16_14,DPiso,9990,0.00038221
yeast,query_sparse_8_175,DPiso,41487,0.00997128
yeast,query_dense_32_39,ORBIT,619218,0.02814354
yeast,query_sparse_16_34,ORBIT,2833654,0.41014084
yeast,query_sparse_24_198,GraphQL,1637079811,146.16974426
yeast,query_sparse_24_32,DPiso,1197710414,70.16107543
yeast,query_sparse_8_156,VF2++,1455,5.599e-05
yeast,query_dense_24_175,DPiso,3986683,0.2090564
yeast,query_dense_32_109,DPiso,4564961,0.48308124
yeast,query_dense_24_138,ORBIT,1512343,0.0740491
yeast,query_dense_32_78,DPiso,342967,0.02969296
yeast,query_sparse_16_190,TurboISO,112871,0.00795092
yeast,query_dense_8_45,ORBIT,5813,0.00028223
yeast,query_sparse_8_170,GraphQL,7,8.49e-06
yeast,query_dense_24_181,TurboISO,203464,0.02470104
yeast,query_dense_24_191,DPiso,9571275,1.10232295
yeast,query_sparse_24_83,ORBIT,136755493,7.57093923
yeast,query_sparse_16_200,VF2++,2732710293,68.58319914
yeast,query_sparse_24_192,ORBIT,16313835,0.4529291
yeast,query_dense_16_125,VF2++,21548,0.00113381
yeast,query_dense_24_184,ORBIT,134214790,4.30960992
yeast,query_dense_32_167,DPiso,427991254,11.27449831
yeast,query_sparse_24_37,TurboISO,0,1.082e-05
yeast,query_sparse_24_170,DPiso,34090621,1.66499653
yeast,query_sparse_8_73,GraphQL,285586,0.06250937
yeast,query_sparse_24_59,ORBIT,31817,0.00077645
yeast,query_sparse_8_77,VF2++,9296,0.00137416
yeast,query_dense_16_32,VF2++,7223,0.00029236
yeast,query_sparse_8_122,TurboISO,2052,0.00041447
yeast,query_sparse_16_170,VF2++,1879360,0.11781561
yeast,query_sparse_24_92,DPiso,874858796,173.19014129
yeast,query_sparse_16_22,GraphQL,12614963,0.55944834
yeast,query_dense_24_110,DPiso,1576686,0.09660244
yeast,query_dense_24_112,GraphQL,2210,0.00026462
yeast,query_dense_24_26,DPiso,191210,0.00988036
yeast,query_dense_8_80,TurboISO,156366,0.06800731
yeast,query_dense_24_129,ORBIT,3427,0.00020314
yeast,query_dense_4_155,DPiso,3,6.84e-06
yeast,query_dense_16_186,DPiso,3029452,0.29241686
yeast,query_sparse_8_115,GraphQL,1807544,0.46844348
yeast,query_sparse_24_132,ORBIT,298568815,11.46699639
yeast,query_sparse_8_46,GraphQL,824219,0.18996695
yeast,query_sparse_24_111,DPiso,18178540592,425.96695726
yeast,query_dense_24_120,GraphQL,8158,0.00081615
yeast,query_dense_16_123,VF2++,3728,0.00024069
yeast,query_dense_24_137,DPiso,3456382,0.26961514
yeast,query_dense_8_180,DPiso,309018,0.02937912
yeast,query_sparse_16_166,ORBIT,83273,0.0021476
yeast,query_dense_8_63,DPiso,59658,0.03316633
yeast,query_sparse_32_161,GraphQL,2567361433,141.14301515
yeast,query_dense_32_2,GraphQL,31,1.564e-05
yeast,query_dense_8_117,TurboISO,3080395,0.88788689
yeast,query_dense_16_125,GraphQL,15483,0.00482869
yeast,query_dense_32_197,VF2++,28946,0.00201306
yeast,query_dense_8_106,DPiso,2299751,0.2869567
yeast,query_dense_32_149,VF2++,4062657,0.19528922
yeast,query_sparse_16_135,ORBIT,4975525,0.19364324
yeast,query_dense_32_30,VF2++,62436937,6.02460156
yeast,query_dense_8_115,ORBIT,874059,0.07374545
yeast,query_dense_32_11,GraphQL,28611,0.00596421
yeast,query_dense_24_94,ORBIT,5044,0.0004047
yeast,query_dense_8_29,VF2++,5178,0.00112218
yeast,query_dense_16_185,DPiso,662402,0.06975886
yeast,query_dense_8_177,GraphQL,7020,0.00404852
yeast,query_dense_24_88,VF2++,11618526,0.859939
yeast,query_dense_24_176,ORBIT,4841,0.0001885
yeast,query_dense_8_27,DPiso,141999,0.00705385
yeast,query_dense_4_151,GraphQL,8086,0.00151183
yeast,query_sparse_8_128,ORBIT,8709,0.00057319
