1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,pattern,data
0,129,1246,44,84,1262,147,169,0,129,51,637,1280,847,74,query_dense_16_132,dblp
0,602,4351,17,217,4476,1040,292,1410,456,34,886,291,578,46,query_sparse_24_175,dblp
0,677,5409,5,505,5542,1605,873,4231,667,12,321,484,927,9,query_sparse_32_104,dblp
0,0,0,76,0,0,0,0,0,0,0,0,0,0,337,query_dense_16_61,dblp
0,773,2555,152,426,2617,826,231,0,1402,150,520,1869,574,778,query_dense_32_69,dblp
0,527,5085,46,228,5186,1305,814,4517,488,71,1178,460,895,63,query_sparse_32_65,dblp
0,579,3038,24,206,3110,1102,521,0,711,31,806,1393,1005,39,query_sparse_24_42,dblp
0,381,2064,33,34,2118,1023,486,0,209,67,441,1329,337,36,query_sparse_16_32,dblp
0,408,3273,70,208,3366,351,153,0,484,105,989,1752,893,158,query_dense_32_22,dblp
0,0,0,34,0,0,0,0,0,0,0,0,0,0,83,query_dense_4_157,dblp
0,44,220,155,0,237,0,0,0,95,4,221,288,36,994,query_dense_16_190,dblp
0,137,853,63,38,867,63,38,0,151,124,857,374,107,97,query_dense_24_169,dblp
0,562,1264,24,238,1294,1058,430,0,772,54,402,920,558,9,query_sparse_16_165,dblp
0,632,4025,11,529,4136,1430,631,3250,345,22,315,700,1035,0,query_sparse_24_102,dblp
0,485,960,13,76,965,914,207,3338,499,40,269,626,480,0,query_sparse_8_32,dblp
0,298,2952,35,135,3032,573,470,0,170,54,491,1871,860,3,query_sparse_24_108,dblp
0,49,964,44,0,990,0,0,0,70,5,39,0,0,199,query_dense_8_16,dblp
0,231,5001,27,122,5136,322,380,813,135,63,679,686,499,36,query_sparse_24_171,dblp
0,1183,3776,12,721,3912,2355,610,6651,905,71,333,58,152,0,query_sparse_24_98,dblp
0,0,979,0,0,1001,0,0,0,0,0,0,0,0,0,query_dense_4_151,dblp
0,229,7637,38,62,7805,195,409,2222,131,72,805,1255,1123,33,query_sparse_32_81,dblp
0,572,2798,176,65,2914,319,73,0,1210,83,398,1921,257,917,query_dense_32_23,dblp
0,298,1557,45,18,1577,184,74,0,548,64,485,611,228,128,query_dense_16_1,dblp
0,475,5285,33,265,5431,1090,1065,1707,551,118,551,1397,996,0,query_sparse_32_97,dblp
0,1949,4804,5,953,4989,3413,634,2712,1749,51,616,830,202,4,query_sparse_32_107,dblp
0,287,999,0,100,1005,708,374,3884,240,6,521,223,311,0,query_sparse_8_177,dblp
0,234,647,11,35,649,403,100,0,301,18,311,758,816,0,query_sparse_8_55,dblp
0,1195,3207,41,293,3282,2249,664,2188,696,129,1013,964,837,0,query_sparse_32_149,dblp
0,28,159,5,0,0,0,0,0,79,15,163,0,0,0,query_dense_4_32,dblp
0,271,2400,61,34,2463,59,124,0,450,9,218,788,362,235,query_dense_16_21,dblp
0,1088,5109,12,786,5242,2173,737,4384,678,55,1028,809,1084,0,query_sparse_32_69,dblp
0,1020,4826,2,554,4960,1888,1491,5380,193,5,223,136,103,0,query_sparse_24_103,dblp
0,516,3963,50,112,4077,895,226,0,426,64,312,463,597,101,query_sparse_24_55,dblp
0,253,585,23,41,599,432,149,0,406,19,62,631,147,52,query_sparse_8_182,dblp
0,134,4015,38,18,4060,165,56,0,108,51,117,759,581,63,query_sparse_16_66,dblp
0,149,2367,54,52,2451,174,273,1111,243,41,838,320,189,311,query_dense_24_130,dblp
0,470,3134,51,52,3259,176,143,0,970,41,403,595,220,297,query_dense_24_73,dblp
0,438,6888,9,254,7037,1007,1857,9576,174,8,268,272,533,0,query_sparse_32_47,dblp
0,321,2867,13,149,2945,589,212,0,360,26,261,21,47,8,query_sparse_16_83,dblp
0,0,1013,0,0,1031,0,0,0,0,0,0,0,0,0,query_dense_4_65,dblp
0,906,6305,13,229,6528,2061,1237,6324,163,35,248,239,595,0,query_sparse_32_74,dblp
0,1482,6943,14,662,7110,2776,1416,7131,803,63,535,572,279,0,query_sparse_32_13,dblp
0,182,2038,90,44,2096,159,389,0,182,62,525,617,531,435,query_dense_24_58,dblp
0,9,190,35,12,196,0,0,0,19,28,192,0,0,100,query_dense_8_123,dblp
0,699,4277,46,129,4399,1498,398,1264,273,135,713,1662,1071,16,query_sparse_32_103,dblp
0,855,5290,1,501,5406,2138,1925,7786,17,6,296,0,0,0,query_sparse_32_169,dblp
0,65,716,12,114,732,99,90,0,120,4,209,268,180,40,query_sparse_8_184,dblp
0,443,5543,31,187,5675,911,1117,2075,149,135,524,1023,659,0,query_sparse_32_118,dblp
0,216,1808,30,41,1852,0,0,0,384,43,210,0,0,132,query_dense_16_69,dblp
0,320,1427,90,66,1327,294,74,0,380,188,784,1257,455,184,query_dense_24_71,dblp
0,261,2326,20,39,2343,845,928,3235,49,8,499,1340,591,0,query_sparse_16_110,dblp
0,55,999,8,21,1010,152,534,2109,1,1,200,570,356,0,query_sparse_8_44,dblp
0,478,1762,15,136,1810,578,143,0,585,23,612,947,353,27,query_sparse_16_89,dblp
0,202,639,20,42,660,0,0,0,514,2,100,0,0,108,query_dense_8_189,dblp
0,143,3832,7,85,3928,227,211,3543,98,13,84,382,796,0,query_sparse_16_167,dblp
0,86,233,30,3,238,0,0,0,221,23,235,0,0,42,query_sparse_8_105,dblp
0,1201,3994,23,450,4079,2582,853,3454,788,66,737,1115,782,13,query_sparse_32_192,dblp
0,255,5545,26,104,5710,482,853,2298,127,73,908,553,431,0,query_sparse_24_161,dblp
0,205,2485,3,134,2546,521,516,1375,27,6,257,262,166,17,query_sparse_16_155,dblp
0,260,851,22,102,684,666,614,0,202,64,686,921,935,0,query_sparse_16_71,dblp
0,151,2029,138,234,2079,60,38,0,246,46,604,679,208,862,query_dense_32_47,dblp
0,90,3392,48,66,3458,189,179,0,96,20,141,580,810,88,query_sparse_16_96,dblp
0,521,910,91,235,861,556,222,0,619,235,845,2463,1003,158,query_dense_32_190,dblp
0,366,4977,65,66,5098,841,511,0,242,97,730,658,222,129,query_sparse_32_19,dblp
0,572,3883,8,426,3975,1920,1451,3675,291,7,172,270,603,0,query_sparse_24_67,dblp
0,376,92,12,67,93,700,74,0,497,28,92,514,168,0,query_sparse_8_6,dblp
0,37,587,56,60,611,0,0,0,106,0,44,0,0,359,query_dense_8_51,dblp
0,517,1151,143,74,1125,461,18,0,1798,149,95,1007,159,598,query_dense_24_122,dblp
0,1252,6018,12,735,6169,2752,1212,4507,709,40,241,287,577,0,query_sparse_32_113,dblp
0,279,1218,37,248,1068,475,198,0,297,116,404,1173,690,0,query_sparse_16_25,dblp
0,246,597,13,67,607,324,65,0,329,20,245,702,857,0,query_sparse_8_50,dblp
0,365,1997,16,261,2060,747,496,1774,524,54,344,1016,563,0,query_sparse_16_176,dblp
0,209,490,33,119,506,142,25,0,330,46,333,1026,391,101,query_dense_16_37,dblp
0,215,308,36,28,310,0,0,0,515,26,142,628,467,86,query_dense_8_48,dblp
0,0,0,25,0,0,0,0,0,0,0,0,0,0,72,query_dense_4_153,dblp
0,158,924,13,93,935,432,364,2629,22,23,188,1030,72,0,query_sparse_8_12,dblp
0,206,715,63,65,731,213,40,0,353,102,189,572,104,175,query_dense_16_98,dblp
0,260,1774,91,36,1623,475,221,0,309,75,437,1438,784,205,query_dense_24_56,dblp
0,270,2156,14,64,2203,484,171,0,297,46,515,145,145,28,query_sparse_16_69,dblp
0,284,1064,97,86,1078,327,98,0,398,162,571,1053,389,315,query_dense_32_128,dblp
0,478,4626,19,323,4734,1085,916,2848,467,58,648,1423,1241,0,query_sparse_24_113,dblp
0,298,2174,132,82,2239,259,87,0,542,124,383,1055,345,607,query_dense_32_70,dblp
0,487,3420,56,148,3481,726,795,3603,513,129,1003,996,780,31,query_sparse_32_12,dblp
0,1194,4359,42,450,4485,2285,506,5300,849,131,599,442,790,31,query_sparse_32_70,dblp
0,96,463,64,23,484,0,0,0,181,85,124,32,612,227,query_dense_16_35,dblp
0,203,1931,77,114,2006,168,315,0,493,87,599,557,388,361,query_dense_24_47,dblp
0,443,1436,65,260,1464,703,149,0,490,146,516,1576,818,148,query_dense_24_140,dblp
0,322,919,49,116,948,280,127,0,436,52,126,2383,326,232,query_dense_16_176,dblp
0,754,1400,147,80,1419,220,244,0,1805,179,487,1023,964,704,query_dense_32_186,dblp
0,558,4349,23,122,4490,1157,513,2854,674,22,572,632,924,65,query_sparse_24_73,dblp
0,401,5956,1,248,6129,965,1720,5801,46,3,194,0,0,0,query_sparse_24_191,dblp
0,330,5166,15,251,5250,1038,1933,9322,61,39,716,431,701,0,query_sparse_32_115,dblp
0,458,551,16,193,543,1429,913,0,511,35,121,753,183,28,query_sparse_16_77,dblp
0,381,174,28,49,177,434,92,0,724,27,174,491,210,78,query_dense_8_14,dblp
0,145,2826,31,78,2898,252,161,2543,74,48,471,703,1083,0,query_sparse_16_116,dblp
0,331,565,98,52,525,308,178,1347,474,136,181,1501,998,462,query_dense_24_33,dblp
0,414,2825,45,143,2904,905,669,2844,303,88,879,165,215,45,query_sparse_24_142,dblp
0,96,795,70,56,801,54,12,0,171,69,271,590,236,229,query_dense_16_108,dblp
0,21,29,48,0,0,0,0,0,63,28,29,0,0,163,query_dense_8_75,dblp
0,0,0,37,0,0,0,0,0,0,0,0,0,0,101,query_dense_4_79,dblp
0,640,2325,8,483,2390,1399,782,4681,512,43,244,405,210,0,query_sparse_16_191,dblp
0,31,744,29,13,761,0,0,0,65,33,216,0,0,69,query_sparse_8_110,dblp
0,206,445,48,55,461,188,89,0,394,106,332,477,288,129,query_dense_16_102,dblp
0,335,1911,107,98,1940,453,445,0,415,128,763,1009,927,261,query_dense_32_194,dblp
0,145,1490,86,46,1516,17,4,0,230,99,366,395,196,332,query_dense_24_172,dblp
0,1078,5219,0,723,5377,2723,2644,5041,191,5,303,0,0,0,query_sparse_32_51,dblp
0,64,997,6,39,1019,148,34,2805,31,24,373,124,602,0,query_sparse_8_49,dblp
0,298,2131,88,195,2190,270,136,0,455,95,745,387,291,396,query_dense_32_64,dblp
0,10,102,50,0,0,0,0,0,8,1,102,365,181,412,query_dense_8_67,dblp
0,96,146,15,34,146,329,123,0,74,23,146,0,0,29,query_sparse_8_103,dblp
0,380,3400,117,94,3487,207,112,0,575,99,420,2145,542,634,query_dense_32_141,dblp
0,717,5223,52,136,5361,1184,319,0,529,88,777,1167,937,63,query_sparse_32_144,dblp
0,164,42,13,0,43,275,5,0,148,64,42,802,96,14,query_dense_8_17,dblp
0,369,143,24,59,141,365,47,0,673,17,143,482,174,67,query_dense_8_50,dblp
0,131,2825,35,42,2891,100,109,0,184,62,663,486,346,115,query_dense_24_197,dblp
0,310,1094,3,72,1105,591,167,2641,433,5,391,311,473,0,query_sparse_8_107,dblp
0,590,3535,27,223,3608,1823,1066,0,226,85,599,1531,875,25,query_sparse_32_162,dblp
0,73,1364,50,55,1401,0,0,0,140,53,375,0,0,235,query_dense_16_5,dblp
0,20,1298,19,6,1324,0,0,0,18,3,297,327,346,50,query_sparse_8_47,dblp
0,320,1666,78,35,1693,336,139,0,462,146,916,1372,1294,169,query_dense_24_11,dblp
0,743,7313,19,275,7518,1202,227,2834,892,50,165,714,356,27,query_sparse_32_185,dblp
0,211,2427,20,74,2506,395,719,3562,191,63,258,325,98,24,query_sparse_16_39,dblp
0,1234,4225,10,472,4370,2765,808,4795,548,20,337,459,732,0,query_sparse_24_128,dblp
0,349,6844,51,94,7012,616,732,3830,329,43,711,129,266,216,query_sparse_32_42,dblp
0,0,0,33,0,0,0,0,0,0,0,0,0,0,79,query_dense_4_179,dblp
0,106,249,39,6,213,122,112,0,143,14,114,1144,438,187,query_dense_8_178,dblp
0,74,1345,6,42,1363,167,299,2944,53,12,335,495,432,0,query_sparse_8_192,dblp
0,814,3611,16,462,3702,1905,1050,6296,631,81,238,539,793,0,query_sparse_24_96,dblp
0,84,586,6,52,433,536,385,1364,0,1,54,299,779,0,query_sparse_8_156,dblp
0,29,422,14,9,425,29,118,1867,25,12,118,448,850,23,query_dense_8_40,dblp
0,341,3451,24,100,3518,1050,742,1631,230,86,686,741,1240,0,query_sparse_24_156,dblp
0,0,0,21,0,0,0,0,0,0,0,0,0,0,52,query_dense_4_47,dblp
0,30,777,30,20,786,0,0,0,20,30,783,157,304,131,query_dense_16_55,dblp
0,422,735,79,156,739,185,71,0,802,87,630,1759,499,292,query_dense_24_31,dblp
0,729,4771,22,636,4899,1579,957,4295,623,87,1168,670,622,0,query_sparse_32_63,dblp
0,222,3239,10,60,3289,355,100,4903,167,20,808,318,415,0,query_sparse_16_112,dblp
0,205,4990,57,83,5118,104,86,607,176,86,969,437,337,217,query_dense_32_175,dblp
0,498,4991,33,212,5124,719,729,1705,495,69,759,1807,1019,25,query_sparse_32_1,dblp
0,274,195,26,27,195,525,179,0,337,79,86,792,390,0,query_sparse_8_124,dblp
0,223,775,17,97,786,664,316,2388,276,14,118,0,0,55,query_sparse_8_58,dblp
0,192,3661,36,76,3707,746,524,1905,42,52,667,707,1360,0,query_sparse_24_116,dblp
0,236,5335,19,102,5010,500,247,5879,53,22,471,303,480,28,query_sparse_24_46,dblp
0,11,592,47,13,595,0,0,0,9,14,227,682,905,70,query_dense_8_181,dblp
0,1694,2026,10,1023,2109,3335,574,1692,649,29,176,850,370,7,query_sparse_24_174,dblp
0,1014,5640,24,771,5802,1819,660,2187,1338,61,447,460,514,28,query_sparse_32_10,dblp
0,184,1977,22,94,1988,432,421,1712,129,57,811,771,1066,0,query_sparse_16_200,dblp
0,263,1952,50,180,2008,513,364,2430,266,122,456,762,1021,71,query_dense_24_12,dblp
0,9,330,11,0,0,0,0,0,0,0,0,670,575,0,query_dense_4_20,dblp
0,1798,3111,44,273,3213,2971,296,0,1685,214,480,1576,403,30,query_sparse_24_44,dblp
0,340,3594,95,158,3199,466,226,4060,418,106,370,1305,713,321,query_dense_32_62,dblp
0,28,1345,25,5,1366,0,0,0,12,8,258,355,289,56,query_sparse_8_195,dblp
0,107,1072,38,58,1090,51,99,1398,138,68,498,459,494,122,query_dense_16_20,dblp
0,624,6681,29,281,6864,931,217,1434,487,56,542,859,1375,24,query_sparse_32_99,dblp
0,1170,1094,263,50,1167,0,0,0,3719,8,74,0,0,694,query_dense_24_144,dblp
0,0,0,403,0,0,0,0,0,0,0,0,0,0,649,query_dense_24_191,dblp
0,0,1023,0,0,1047,0,0,0,0,0,0,0,0,0,query_dense_4_195,dblp
0,200,889,13,47,915,466,205,2194,144,27,214,372,329,0,query_sparse_8_118,dblp
0,227,2515,15,36,2566,434,299,2680,185,25,647,388,188,18,query_sparse_16_31,dblp
0,351,387,85,62,389,327,144,0,555,80,386,2493,477,533,query_dense_24_37,dblp
0,0,0,20,0,0,0,0,0,0,0,0,0,0,67,query_dense_4_31,dblp
0,74,133,33,44,137,0,0,0,146,42,135,0,0,110,query_dense_8_119,dblp
0,95,392,28,88,398,0,0,0,201,12,394,0,0,68,query_sparse_8_92,dblp
0,938,4429,29,485,4426,2091,639,3983,478,94,182,1492,1609,0,query_sparse_32_165,dblp
0,192,3050,61,73,3128,110,301,1195,292,88,934,0,0,333,query_dense_24_171,dblp
0,293,269,108,113,266,363,43,0,412,170,266,1408,396,429,query_dense_24_54,dblp
0,0,0,37,0,0,0,0,0,0,0,0,0,0,91,query_dense_4_21,dblp
0,331,1014,73,102,1054,229,16,0,698,80,531,942,189,379,query_dense_24_134,dblp
0,529,3530,117,57,3604,117,19,0,1283,55,484,322,140,594,query_dense_32_33,dblp
0,278,267,181,121,269,135,74,0,670,74,206,1079,262,953,query_dense_24_90,dblp
0,310,7700,14,233,7897,727,795,3598,56,35,416,237,335,0,query_sparse_32_67,dblp
0,562,6189,27,181,6348,1326,1110,3295,321,36,788,1174,269,57,query_sparse_32_48,dblp
0,55,862,22,19,879,0,0,0,88,9,234,487,1142,0,query_sparse_8_162,dblp
0,217,193,25,0,163,354,44,0,233,90,193,1109,344,32,query_dense_8_128,dblp
0,1131,4789,2,792,4911,2555,1318,2669,614,8,220,253,232,0,query_sparse_32_93,dblp
0,282,1464,35,60,1445,720,624,0,159,75,200,1265,392,50,query_sparse_16_64,dblp
0,147,2523,57,49,2584,94,134,0,155,58,555,640,415,225,query_dense_24_93,dblp
0,455,2832,17,207,2887,1398,1131,2027,321,60,406,955,724,0,query_sparse_24_134,dblp
0,0,0,13,0,0,0,0,0,0,0,0,0,0,32,query_dense_4_160,dblp
0,19,58,61,0,0,0,0,0,18,5,58,500,160,315,query_dense_8_90,dblp
0,44,164,12,0,0,0,0,0,78,20,165,0,0,0,query_dense_4_108,dblp
0,13,23,28,0,0,0,0,0,45,10,23,0,0,136,query_dense_8_190,dblp
0,335,1107,98,94,1133,224,44,0,560,136,321,840,159,704,query_dense_32_41,dblp
0,356,70,14,49,70,416,39,0,684,16,70,408,75,38,query_dense_8_98,dblp
0,0,993,0,0,1008,0,0,0,0,0,0,0,0,0,query_dense_4_126,dblp
0,311,1493,16,253,1544,890,362,1357,155,27,301,157,339,10,query_sparse_16_120,dblp
0,2268,3718,14,1194,3870,4924,1564,4029,985,106,581,233,584,0,query_sparse_32_77,dblp
0,852,3651,51,445,3790,1803,555,3324,751,161,562,254,711,18,query_sparse_32_83,dblp
0,220,1923,68,102,1955,0,0,0,333,152,658,0,0,240,query_dense_24_131,dblp
0,0,994,0,0,1020,0,0,0,0,0,0,0,0,0,query_dense_4_45,dblp
0,45,1546,13,7,1423,86,148,2092,28,5,73,502,1225,0,query_sparse_8_64,dblp
0,39,128,10,0,0,0,0,0,79,29,129,0,0,0,query_dense_4_183,dblp
0,340,234,66,20,237,0,0,0,932,15,39,9,364,487,query_dense_16_94,dblp
0,52,116,8,0,0,0,0,0,82,17,116,0,0,0,query_dense_4_63,dblp
0,185,2395,95,40,2478,110,91,0,187,25,714,1191,932,400,query_dense_24_107,dblp
0,294,2105,89,116,2161,264,187,0,309,131,900,1700,742,166,query_dense_32_45,dblp
0,234,312,23,6,283,415,337,0,151,89,33,1929,644,0,query_dense_8_65,dblp
0,0,0,15,0,0,0,0,0,0,0,0,0,0,52,query_dense_4_74,dblp
0,872,3966,24,379,4059,1518,526,0,985,88,474,1604,579,24,query_sparse_24_70,dblp
0,1104,5454,28,512,5646,1880,690,3781,1116,55,712,531,356,55,query_sparse_32_112,dblp
0,580,6461,24,105,6647,1734,913,1850,154,33,242,726,954,29,query_sparse_32_123,dblp
0,235,520,49,55,471,265,79,0,217,114,299,1583,725,56,query_dense_16_126,dblp
0,584,4825,3,431,4927,1530,1980,4609,93,8,263,89,530,0,query_sparse_32_200,dblp
0,120,1342,33,15,1370,50,35,0,133,41,600,604,594,66,query_dense_16_31,dblp
0,751,5056,37,290,5177,1439,318,3986,432,80,865,569,689,47,query_sparse_32_33,dblp
0,0,0,26,0,0,0,0,0,0,0,0,0,0,72,query_dense_4_145,dblp
0,0,859,0,0,878,0,0,0,0,0,0,0,0,0,query_dense_4_1,dblp
0,120,515,9,46,387,201,72,0,132,53,223,840,573,0,query_sparse_8_89,dblp
0,488,195,198,132,206,6,7,0,1511,119,196,605,162,943,query_dense_32_134,dblp
0,541,5752,41,184,5877,1315,1397,6677,163,65,398,2138,1738,0,query_sparse_32_17,dblp
0,178,1457,23,49,1455,292,82,0,184,47,556,891,476,25,query_sparse_16_80,dblp
0,105,1187,41,136,1247,0,0,0,340,19,268,0,0,245,query_dense_16_159,dblp
0,323,2181,127,136,2052,424,364,0,360,121,515,1945,902,660,query_dense_32_4,dblp
0,0,0,38,0,0,0,0,0,0,0,0,0,0,82,query_dense_4_84,dblp
0,230,879,135,50,854,126,25,0,466,123,885,410,101,775,query_dense_24_77,dblp
0,702,1365,156,111,1412,330,234,2476,1533,75,463,2283,1278,798,query_dense_32_142,dblp
0,617,228,18,43,226,914,64,0,833,23,226,571,257,36,query_sparse_8_48,dblp
0,249,1054,89,105,1078,357,352,0,203,106,473,2024,776,281,query_dense_24_148,dblp
0,1227,5281,37,323,5429,2605,1066,3421,1188,98,739,1088,1042,46,query_sparse_32_44,dblp
0,472,1113,116,178,1156,630,237,1679,669,171,493,2316,850,511,query_dense_32_129,dblp
0,778,3442,62,230,3446,1304,413,0,882,102,911,1827,1226,46,query_sparse_32_71,dblp
0,415,4382,60,158,4492,339,287,2238,398,157,764,1524,512,127,query_dense_32_11,dblp
0,146,1223,57,27,1244,0,0,0,245,46,494,132,606,195,query_dense_16_2,dblp
0,283,629,16,42,646,450,167,0,411,20,92,653,165,31,query_sparse_8_185,dblp
0,32,603,20,6,433,119,154,0,2,29,212,1050,856,0,query_sparse_8_97,dblp
0,469,3219,43,259,3277,1160,1116,0,436,96,1099,1305,955,64,query_sparse_32_122,dblp
0,831,2873,42,318,2754,2218,975,869,857,82,654,1009,1061,26,query_sparse_32_45,dblp
0,170,963,12,66,980,484,150,3344,161,48,263,132,404,0,query_sparse_8_21,dblp
0,256,1328,74,41,1341,203,91,0,283,96,870,1291,610,159,query_dense_24_176,dblp
0,30,316,10,17,322,0,0,0,28,12,49,549,493,22,query_dense_8_52,dblp
0,125,2835,81,106,2891,137,212,0,125,97,1340,284,256,463,query_dense_32_24,dblp
0,882,3755,5,357,3834,1854,980,3127,384,17,330,305,580,0,query_sparse_24_47,dblp
0,146,2877,25,45,2964,240,349,0,71,12,322,1604,890,0,query_sparse_16_199,dblp
0,37,1069,32,4,1098,0,0,0,71,2,55,0,0,184,query_dense_8_93,dblp
0,259,2223,104,168,2288,226,351,0,280,114,786,1810,960,303,query_dense_32_18,dblp
0,274,241,135,150,243,0,0,0,694,146,241,0,0,893,query_dense_24_105,dblp
0,335,1899,155,61,1971,33,59,0,688,49,408,763,314,774,query_dense_32_88,dblp
0,0,1022,0,0,1049,0,0,0,0,0,0,0,0,0,query_dense_4_71,dblp
0,413,2156,25,87,2235,764,184,0,271,48,141,850,344,33,query_sparse_16_145,dblp
0,702,1295,32,53,1150,1341,128,0,540,103,391,1198,652,0,query_sparse_16_4,dblp
0,243,2468,17,112,2514,517,536,4481,276,32,660,592,768,0,query_sparse_16_108,dblp
0,49,1003,25,7,1024,0,0,0,56,7,212,631,287,48,query_sparse_8_73,dblp
0,585,2798,18,104,2856,904,301,0,520,50,699,1647,405,0,query_sparse_16_190,dblp
0,254,1094,105,118,1109,20,61,0,490,143,666,242,357,491,query_dense_32_91,dblp
0,513,2303,26,326,2389,900,200,0,419,72,248,1486,228,40,query_sparse_16_150,dblp
0,105,964,15,23,977,183,197,0,55,33,233,1086,481,0,query_sparse_8_135,dblp
0,36,156,8,0,0,0,0,0,70,15,156,0,0,0,query_dense_4_89,dblp
0,0,805,0,0,825,0,0,0,0,0,0,0,0,0,query_dense_4_193,dblp
0,119,285,16,76,196,572,361,0,43,13,133,616,215,32,query_sparse_8_123,dblp
0,0,0,49,0,0,0,0,0,0,0,0,0,0,391,query_dense_8_180,dblp
0,82,250,46,103,217,48,104,0,117,9,252,584,209,143,query_dense_8_157,dblp
0,1933,4585,21,922,4780,3693,364,1573,683,101,521,716,460,13,query_sparse_32_56,dblp
0,388,2580,40,141,2620,1263,1221,3384,118,69,460,854,472,21,query_sparse_24_163,dblp
0,292,1784,144,74,1816,284,87,0,567,87,593,640,529,863,query_dense_32_138,dblp
0,310,4342,121,122,4435,322,224,0,323,122,1141,702,430,568,query_dense_32_81,dblp
0,99,561,61,40,569,71,103,0,87,81,563,531,201,168,query_dense_16_169,dblp
0,311,2215,131,128,2283,301,156,0,374,104,775,989,586,753,query_dense_32_177,dblp
0,139,2028,57,19,2085,0,0,0,275,76,347,0,0,202,query_dense_16_137,dblp
0,213,211,144,142,221,0,0,0,759,70,213,0,0,649,query_dense_16_142,dblp
0,0,0,13,0,0,0,0,0,0,0,0,0,0,43,query_dense_4_109,dblp
0,460,3317,41,60,3374,1079,582,2454,348,102,972,421,593,32,query_sparse_24_85,dblp
0,222,568,10,63,590,432,42,0,296,6,107,299,128,14,query_sparse_8_175,dblp
0,225,1797,61,75,1854,274,297,545,283,65,719,1354,631,222,query_dense_24_137,dblp
0,223,2385,2,122,2452,550,498,2775,68,7,608,309,383,0,query_sparse_16_159,dblp
0,349,840,91,82,852,136,100,0,601,101,845,1241,240,219,query_dense_24_159,dblp
0,367,3120,38,107,3248,326,339,5310,558,43,485,713,102,210,query_dense_16_60,dblp
0,93,90,177,1,91,76,18,0,283,18,90,1207,172,1054,query_dense_24_78,dblp
0,774,3723,20,242,3815,1100,166,3235,697,83,1036,1329,397,0,query_sparse_24_14,dblp
0,130,912,35,52,918,117,119,0,130,77,680,1426,901,29,query_dense_16_160,dblp
0,480,4771,44,202,4907,938,787,3118,361,41,835,1165,1347,52,query_sparse_32_55,dblp
0,110,2844,32,14,2746,141,106,0,120,24,63,694,408,136,query_dense_16_97,dblp
0,253,1788,51,49,1809,118,368,1782,429,81,1073,307,324,256,query_dense_24_147,dblp
0,40,171,13,0,0,0,0,0,79,30,174,0,0,0,query_dense_4_91,dblp
0,156,765,47,126,786,206,80,0,267,72,226,1139,116,109,query_dense_16_27,dblp
0,113,307,20,16,316,154,71,0,92,29,25,1059,586,40,query_dense_8_94,dblp
0,173,573,82,115,596,58,23,0,420,68,86,516,152,535,query_dense_16_156,dblp
0,498,695,110,134,710,594,142,0,749,192,637,2094,632,272,query_dense_32_149,dblp
0,198,818,94,251,859,158,9,0,490,24,293,559,126,633,query_dense_16_171,dblp
0,321,3616,1,270,3702,861,1192,5555,64,4,136,55,343,0,query_sparse_16_72,dblp
0,93,2696,50,38,2762,55,33,0,133,22,576,305,96,292,query_dense_16_18,dblp
0,115,89,114,74,88,0,0,0,349,41,89,0,0,655,query_dense_16_81,dblp
0,46,520,69,54,540,0,0,0,119,2,33,0,0,332,query_dense_8_193,dblp
0,328,1256,160,27,1294,192,36,0,645,45,289,696,103,856,query_dense_24_180,dblp
0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,query_dense_4_152,dblp
0,85,379,30,89,384,0,0,0,183,20,381,0,0,59,query_sparse_8_191,dblp
0,285,1402,194,113,1443,143,46,0,585,119,473,1958,940,924,query_dense_32_104,dblp
0,138,341,52,67,340,79,206,0,221,64,341,1012,369,189,query_dense_16_86,dblp
0,571,6584,6,189,6363,1339,1790,6314,204,14,531,451,442,0,query_sparse_32_60,dblp
0,438,4641,48,120,4772,636,315,0,395,116,1051,1161,892,58,query_sparse_32_127,dblp
0,266,1195,27,79,1207,442,795,2989,294,65,329,0,0,27,query_sparse_16_126,dblp
0,273,659,180,343,708,290,32,0,550,53,219,958,116,1014,query_dense_24_182,dblp
0,326,2984,112,107,3106,140,33,0,435,165,870,694,449,279,query_dense_32_92,dblp
0,23,486,48,30,496,0,0,0,37,20,216,220,161,274,query_dense_16_90,dblp
