Data,Pattern,Algorithm,Load and preprocess time,Filtering time,Ordering time,Enumeration time,Total time,#Embeddings
patents,query_dense_24_111,DPiso,9.75991116,0.55759452,0.00013018,4.42359943,14.741235289999999,4898495
patents,query_dense_24_70,TurboISO,10.73843734,0.30632351,9.559e-05,0.0065466,11.051403040000002,8
patents,query_dense_4_61,VF2++,9.93291843,0.32203277,5.554e-05,0.00759475,10.262601490000002,117498
patents,query_sparse_24_83,DPiso,11.13714367,0.94801915,0.00049609,90.17594749,102.2616064,7228562534
patents,query_dense_16_146,GraphQL,9.81840779,0.90197217,2.657e-05,15.64068216,26.361088690000003,1174894
patents,query_dense_24_29,VF2++,10.79137614,0.89781108,8.446e-05,228.04014576,239.72941744,16408869506
patents,query_sparse_8_77,VF2++,11.19004317,0.45940658,8.392e-05,0.04288477,11.692418439999999,18847
patents,query_dense_16_16,ORBIT,10.02814157,1.78183408,4.862e-05,0.00061906,11.81064333,16
patents,query_dense_4_67,TurboISO,10.24988518,0.32068422,0.00031875,0.00596279,10.57685094,108028
patents,query_dense_8_65,TurboISO,9.81507522,0.24510786,0.00010096,0.00382529,10.064109329999999,8921
patents,query_dense_8_61,TurboISO,9.74808466,0.38274233,6.283e-05,0.00397453,10.134864349999999,5038
patents,query_dense_8_16,TurboISO,9.71541843,0.34686876,8.26e-05,0.00325429,10.06562408,2013
patents,query_sparse_8_140,ORBIT,10.64976533,1.61512185,3.612e-05,0.00171084,12.266634139999999,26253
patents,query_dense_8_9,GraphQL,9.40538545,0.55268736,2.464e-05,1.81342641,11.77152386,122247
patents,query_dense_4_189,GraphQL,10.26916561,0.42463473,2.497e-05,68.64664433,79.34046964,122164
patents,query_sparse_8_175,GraphQL,9.59040237,0.55900689,2.178e-05,5.47967696,15.629107999999999,125358
patents,query_dense_16_72,DPiso,10.16324056,0.65594391,0.00035507,0.03856407,10.858103609999999,2005467
patents,query_sparse_8_163,GraphQL,11.51171687,0.59151677,2.404e-05,0.74255225,12.84580993,16418
patents,query_dense_4_48,TurboISO,10.66893133,0.34561997,0.00030162,0.00717027,11.022023189999999,122795
patents,query_dense_32_67,TurboISO,9.63054445,0.32420281,0.00020791,0.00230914,9.95726431,2
patents,query_dense_24_21,VF2++,10.13827853,0.9400866,8.124e-05,4.09033874,15.16878511,213321166
patents,query_dense_4_160,TurboISO,10.46054273,0.32180937,0.00030508,0.00705414,10.78971132,111546
patents,query_dense_32_25,TurboISO,10.64655208,0.12826476,0.00012495,0.38126722,11.15620901,26598672
patents,query_sparse_8_93,TurboISO,9.40092336,0.34821393,9.9e-05,0.00665169,9.75588798,169920
patents,query_dense_16_199,ORBIT,9.39520317,1.67508275,5.82e-05,0.00053059,11.07087471,8
patents,query_sparse_8_195,TurboISO,10.3170558,0.33448848,0.00013225,0.0040064,10.65568293,39909
patents,query_dense_8_176,VF2++,9.88915532,0.45068003,6.406e-05,0.00453929,10.344438700000001,9559
patents,query_dense_4_104,ORBIT,9.99871841,1.55180837,3.288e-05,0.00552249,11.55608215,120506
patents,query_dense_4_159,DPiso,10.95720557,0.2313363,0.00082965,0.0073587,11.19673022,118258
patents,query_sparse_32_191,ORBIT,10.84413119,2.5452082,0.0001302,3.61949639,17.00896598,110911524
patents,query_dense_8_199,DPiso,9.79912422,0.40574316,4.793e-05,0.00174977,10.206665079999999,384
patents,query_dense_16_11,VF2++,11.86180204,0.68976172,7.914e-05,2.78324601,15.33488891,135341871
patents,query_sparse_32_173,VF2++,9.54618035,1.13665935,9.109e-05,0.00367865,10.68660944,762
patents,query_dense_32_2,VF2++,11.20839986,1.11667084,9.755e-05,277.20460866,289.52977691,48
patents,query_sparse_16_78,DPiso,11.2002754,0.59544502,0.0001842,0.44354151,12.23944613,6009870
patents,query_dense_4_22,DPiso,11.17060881,0.22084009,0.00022058,0.0070961,11.39876558,23044
patents,query_dense_4_178,VF2++,11.7944508,0.30010864,6.019e-05,0.00829261,12.102912239999998,115387
patents,query_dense_4_4,ORBIT,9.3970871,1.45680403,2.878e-05,0.00096446,10.85488437,1781
patents,query_dense_4_6,GraphQL,10.82262805,0.40783133,2.43e-05,73.97571101,85.20619469,109354
patents,query_dense_4_133,VF2++,9.92976656,0.33115562,5.451e-05,0.01208385,10.27306054,21086
patents,query_dense_16_10,TurboISO,9.57404733,0.25690871,9.862e-05,0.00191073,9.83296539,4499
patents,query_dense_16_13,GraphQL,11.194788,0.81037886,2.872e-05,0.00241112,12.0076067,24
patents,query_sparse_16_24,VF2++,11.0475804,0.70940377,9.356e-05,0.05055569,11.807633419999998,1910695
patents,query_sparse_16_58,GraphQL,9.72602417,0.92015532,2.409e-05,158.44262256,169.08882613999998,7144934
patents,query_sparse_8_74,ORBIT,9.68309727,1.56413401,3.304e-05,0.00259456,11.24985888,112968
patents,query_dense_24_42,TurboISO,12.14852005,0.34056293,0.00027561,322.48560121,334.9749598,28443606368
patents,query_dense_32_132,GraphQL,11.8417333,1.6326861,3.223e-05,0.17772993,13.652181559999999,120
patents,query_dense_4_59,GraphQL,10.84901283,0.38891875,2.275e-05,7.68800047,18.9259548,18140
patents,query_sparse_24_58,DPiso,10.80770524,0.93999171,0.00087253,1102.17669196,1113.92526144,71460786547
patents,query_dense_4_104,DPiso,12.65045036,0.33175544,0.0008596,0.01216118,12.99522658,120546
patents,query_dense_4_94,TurboISO,10.35512168,0.37474181,0.00028469,0.00668715,10.73683533,119265
patents,query_sparse_8_11,DPiso,9.61097402,0.4157008,0.00022063,0.00582217,10.03271762,15504
patents,query_dense_4_3,VF2++,10.94664344,0.31143677,6.437e-05,0.00728822,11.265432800000001,112690
patents,query_dense_4_22,ORBIT,10.329106,1.51541881,3.152e-05,0.00267212,11.84722845,23005
patents,query_sparse_16_151,VF2++,10.27742256,0.67862213,7.793e-05,1.02522428,11.9813469,72512949
patents,query_dense_32_41,ORBIT,10.78323366,2.51035918,0.00012386,212.73258429,226.02630099,94240
patents,query_sparse_24_105,TurboISO,9.79926075,0.42413565,0.00024424,473.23670429,483.46034492999996,29662013578
patents,query_dense_16_46,ORBIT,10.15470181,2.01827062,5.665e-05,0.49619483,12.669223910000001,9498124
patents,query_dense_16_77,TurboISO,10.83055328,0.41167952,0.00015704,27.19803763,38.44042747,464457551
patents,query_dense_4_36,ORBIT,9.38452412,1.50351173,2.686e-05,0.00516694,10.89322965,116383
patents,query_dense_32_102,DPiso,10.83644242,1.12607165,0.0004736,552.42446005,564.38744772,29425870124
patents,query_sparse_8_162,DPiso,9.78007867,0.31064494,0.00019494,0.00423275,10.0951513,213160
patents,query_dense_32_4,DPiso,11.41027047,0.91095703,0.00077642,0.00257595,12.32457987,72
patents,query_sparse_24_140,DPiso,11.28496778,1.07481168,0.00111106,9.45640048,21.817290999999997,1081245642
patents,query_sparse_8_66,ORBIT,10.89471627,1.69757705,3.396e-05,0.0010242,12.593351479999999,24588
patents,query_sparse_16_155,ORBIT,9.58696339,1.9629433,4.992e-05,0.25614236,11.80609897,21731313
patents,query_dense_8_198,VF2++,10.63402353,0.43212071,5.978e-05,0.01413601,11.08034003,755
patents,query_sparse_8_53,TurboISO,10.39320851,0.40097555,0.00013609,0.0040064,10.798326549999999,86181
patents,query_dense_8_36,DPiso,11.32321925,0.58708396,0.0001737,0.00485431,11.915331219999999,14221
patents,query_dense_32_110,TurboISO,9.66190075,0.35959663,0.00033023,0.00425202,10.026079629999998,120
patents,query_dense_32_77,TurboISO,10.47405832,0.23110949,0.00021452,0.01037662,10.71575895,283088
patents,query_dense_24_60,DPiso,9.79338732,0.68831342,4.254e-05,1.59879064,12.080533920000002,6834656
patents,query_dense_4_13,ORBIT,9.49227029,1.53598213,3.05e-05,0.0022439,11.03052682,19259
patents,query_dense_4_60,TurboISO,10.47684569,0.27085356,8.927e-05,0.00592379,10.753712310000001,10124
patents,query_dense_32_179,GraphQL,9.62357687,1.53525386,3.364e-05,19.35436643,30.513230800000002,12
patents,query_dense_16_123,TurboISO,9.73627691,0.34082588,0.00010779,0.00202548,10.079236060000001,4
patents,query_dense_4_69,ORBIT,9.48217682,1.48523285,3.018e-05,0.00581517,10.973255019999998,116522
patents,query_dense_24_117,TurboISO,10.76159685,0.34084476,0.00028337,1265.43508128,1276.53780626,94532918918
patents,query_sparse_8_149,GraphQL,10.34251583,0.56468854,2.383e-05,0.90435339,11.811581590000001,30941
patents,query_dense_4_185,ORBIT,10.68860714,1.52207726,3.109e-05,0.00222994,12.21294543,18402
patents,query_sparse_16_164,ORBIT,9.24513265,1.80896784,4.885e-05,0.00635104,11.06050038,570355
patents,query_dense_16_42,TurboISO,9.45955245,0.25246585,5.478e-05,0.00229192,9.714364999999999,2
patents,query_dense_8_199,VF2++,10.9365474,0.45249216,7.098e-05,0.0034216,11.39253214,384
patents,query_sparse_8_192,TurboISO,9.60658789,0.3309493,0.00012057,0.00533144,9.942989200000001,20762
patents,query_sparse_16_14,VF2++,9.80514153,0.69981364,8.229e-05,7.30278966,17.80782712,320672007
patents,query_sparse_8_62,DPiso,10.05771173,0.32397201,7.575e-05,0.00441779,10.38617728,22220
patents,query_dense_16_187,TurboISO,9.78356761,0.38810762,0.00017805,0.04898639,10.22083967,514776
patents,query_dense_8_173,DPiso,10.14216804,0.4163234,8.308e-05,0.00285961,10.561434129999999,10070
patents,query_dense_16_137,DPiso,10.08700562,0.42195462,6.915e-05,0.26190215,10.770931539999998,3775354
patents,query_dense_4_150,DPiso,9.75030699,0.19130006,0.00086892,0.00697694,9.94945291,112923
patents,query_sparse_32_190,DPiso,9.65352372,0.66432306,0.00048609,558.31526679,568.63359966,295897764
patents,query_dense_16_65,ORBIT,11.03543357,1.87794632,6.348e-05,1.16606167,14.079505039999999,3561752
patents,query_sparse_32_136,TurboISO,8.90793279,0.45470199,0.00037306,12.04630311,21.40931095,50520
patents,query_dense_16_59,DPiso,9.99932952,0.74858959,0.00080605,0.13333756,10.882062719999999,8540259
patents,query_dense_24_95,VF2++,9.92547855,0.89751721,7.824e-05,0.02407661,10.84715061,2304
patents,query_sparse_8_29,TurboISO,12.54423878,0.36892366,0.00013533,0.00759694,12.920894710000002,22593
patents,query_dense_8_176,DPiso,9.96535256,0.45871878,3.612e-05,0.00443228,10.42853974,9559
patents,query_dense_16_40,VF2++,10.69349094,0.67442263,9.903e-05,0.05835105,11.42636365,2847315
patents,query_dense_32_105,TurboISO,10.46712735,0.18441926,6.612e-05,0.0073973,10.65901003,8
patents,query_sparse_24_101,TurboISO,9.47916735,0.32345052,0.00025142,0.07577868,9.878647970000001,4832294
patents,query_sparse_8_61,ORBIT,9.47905773,1.58536788,4.853e-05,0.00128375,11.06575789,29424
patents,query_sparse_24_36,DPiso,9.96410833,0.69906603,0.00087446,0.00264104,10.66668986,40
patents,query_dense_8_185,GraphQL,9.71907594,0.55243042,2.191e-05,0.24744647,10.518974739999999,23824
patents,query_dense_24_109,TurboISO,10.38300688,0.33958399,0.00012299,19.26786427,29.99057813,278458922
patents,query_dense_4_136,VF2++,9.8348422,0.32164144,5.955e-05,0.00714176,10.16368495,2228
patents,query_dense_4_156,TurboISO,12.62640573,0.31346825,0.0001015,0.00750372,12.9474792,10523
patents,query_dense_8_22,ORBIT,11.12074536,1.68982191,4.2e-05,0.00113868,12.81174795,22883
patents,query_sparse_8_199,ORBIT,10.37893301,1.65695011,3.677e-05,0.00100047,12.03692036,16036
patents,query_sparse_8_126,ORBIT,9.0744399,1.56205486,3.767e-05,0.00460922,10.64114165,54189
patents,query_sparse_16_18,TurboISO,9.36595075,0.43494025,0.00019827,29.35067018,39.15175945,1607380049
patents,query_dense_4_62,ORBIT,10.21045005,1.59122881,2.998e-05,0.0053925,11.807101340000001,113833
patents,query_dense_24_200,VF2++,8.9123709,0.89239221,8.2e-05,476.72209086,486.52693596999995,35216813422
patents,query_sparse_16_97,DPiso,10.26759929,0.60341967,0.0007925,356.50793019,367.37974165,25428373868
patents,query_dense_8_140,DPiso,9.85611472,0.39192004,5.914e-05,0.00447398,10.25256788,15118
patents,query_dense_8_177,VF2++,11.47702527,0.47192566,7.233e-05,0.00557212,11.95459538,23766
patents,query_dense_32_9,GraphQL,11.38257287,1.66700213,3.013e-05,2.20737278,15.256977910000002,2
patents,query_dense_16_91,ORBIT,10.70139207,1.93857447,5.12e-05,0.12129558,12.761313320000001,6982667
patents,query_dense_32_180,GraphQL,9.48773649,1.4010766,3.176e-05,0.00199722,10.89084207,16
patents,query_sparse_16_147,DPiso,9.85556244,0.65576777,0.00041851,4.10053223,14.612280949999999,217486837
patents,query_dense_8_43,GraphQL,10.53258938,0.53628058,2.55e-05,0.00724225,11.076137709999998,133
patents,query_dense_4_169,GraphQL,9.64484487,0.42668397,2.287e-05,67.52918736,77.60073906999999,112738
patents,query_dense_16_54,VF2++,9.94283455,0.70111374,7.806e-05,0.11562611,10.759652460000002,10780243
patents,query_sparse_8_150,VF2++,9.74817061,0.47497277,7.499e-05,0.10275151,10.32596988,1190286
patents,query_sparse_8_161,GraphQL,10.48103253,0.5584045,2.428e-05,0.59728342,11.63674473,3328
patents,query_dense_24_107,DPiso,10.56668356,0.84440438,0.00032262,0.00213975,11.41355031,30
patents,query_dense_8_128,VF2++,11.32856795,0.47383291,7.854e-05,0.00458578,11.80706518,4141
patents,query_dense_8_69,DPiso,9.75689952,0.3717487,4.846e-05,0.00369039,10.132387069999998,6480
patents,query_dense_8_121,TurboISO,9.89394058,0.29235509,8.546e-05,0.00323343,10.189614559999999,464
patents,query_dense_8_33,ORBIT,9.51037982,1.65789004,4.06e-05,0.0006773,11.16898776,3783
patents,query_dense_32_186,GraphQL,11.71651846,1.60521602,3.157e-05,231.30526711,244.62703316,3
patents,query_dense_8_110,TurboISO,10.01987409,0.31371804,6.563e-05,0.00387716,10.33753492,6417
patents,query_dense_16_119,GraphQL,9.51702364,0.89435098,2.496e-05,0.63601559,11.047415169999999,8340
patents,query_sparse_8_169,VF2++,11.34001462,0.47751574,7.889e-05,0.14398418,11.961593429999999,1680838
patents,query_dense_32_149,DPiso,10.74094916,1.1052371,0.00021948,0.07856084,11.92496658,30240
patents,query_sparse_8_111,TurboISO,9.47094267,0.32710587,9.426e-05,0.0035282,9.801670999999999,60209
patents,query_dense_24_2,DPiso,9.85949489,0.7682659,0.00023046,0.0768961,10.70488735,1
patents,query_sparse_16_107,DPiso,10.35152775,0.60199919,0.00042775,30.93112827,41.88508296,3457667232
patents,query_dense_24_53,DPiso,9.76182597,0.80590841,0.00026213,153.57688413,164.14488064,8890194177
patents,query_sparse_16_185,TurboISO,9.38009962,0.2531917,0.00013169,37.5071266,47.14054961,3143082610
patents,query_dense_32_188,GraphQL,11.4029908,1.59221595,3.508e-05,0.12105177,13.116293599999999,576
patents,query_dense_32_199,GraphQL,9.42882169,1.52885146,3.312e-05,0.01466276,10.97236903,24
patents,query_dense_4_15,VF2++,8.92156032,0.3278605,5.441e-05,0.0103501,9.25982533,112445
patents,query_sparse_16_161,ORBIT,10.38982856,1.96751866,4.858e-05,4.61357578,16.970971579999997,347372715
patents,query_dense_16_174,TurboISO,10.92913808,0.32812901,0.00017253,0.00968103,11.267120649999999,383626
patents,query_sparse_8_85,GraphQL,11.22128887,0.58917363,2.255e-05,2.79730644,14.60779149,19393
patents,query_dense_16_16,VF2++,11.50211296,0.64814997,8.144e-05,1.72849366,13.87883803,16
patents,query_dense_24_18,DPiso,10.75068382,1.10641627,0.00034894,5.11857922,16.976028250000002,365567970
patents,query_sparse_16_40,ORBIT,10.54284124,2.02753925,5.669e-05,2.70571981,15.276156989999999,169857634
patents,query_dense_4_60,GraphQL,10.50743448,0.38149418,2.123e-05,3.24392126,14.132871150000001,10124
patents,query_sparse_24_17,TurboISO,11.44300557,0.40233778,0.00036661,17.19042281,29.036132770000002,1444263880
patents,query_dense_8_138,VF2++,9.9473995,0.47480685,5.988e-05,0.00542819,10.42769442,11908
patents,query_dense_8_84,VF2++,10.2446013,0.44652082,5.897e-05,0.00622203,10.697403119999999,9826
patents,query_dense_16_20,TurboISO,9.98995423,0.3728567,0.00016459,0.5228196,10.885795120000001,6489102
patents,query_sparse_32_26,TurboISO,9.48672338,0.41553342,0.00034468,9.96547905,19.86808053,909873960
patents,query_sparse_8_118,TurboISO,11.38988084,0.34359622,9.832e-05,0.0087991,11.742374479999999,27490
patents,query_sparse_8_63,GraphQL,9.76130113,0.56461832,2.471e-05,1.2273243,11.553268459999998,58415
patents,query_dense_8_72,DPiso,11.31617203,0.53451877,0.00014662,0.00337072,11.85420814,6577
patents,query_dense_4_199,TurboISO,10.69815848,0.37043932,0.00018308,0.00942119,11.078202069999998,20018
patents,query_dense_4_49,VF2++,9.53269018,0.31819888,5.737e-05,0.00669611,9.85764254,115024
patents,query_dense_4_138,ORBIT,10.31252345,1.57041411,3.09e-05,0.00535463,11.88832309,112433
patents,query_dense_16_158,TurboISO,10.65839129,0.35650421,0.00012049,0.01080487,11.025820860000001,295220
patents,query_sparse_8_109,GraphQL,9.54159686,0.54517564,2.295e-05,0.48307118,10.56986663,9756
patents,query_dense_16_124,DPiso,11.16966965,0.87828546,0.00033215,0.00183157,12.05011883,72
patents,query_dense_16_125,GraphQL,10.23671892,0.9360862,2.761e-05,63.90520701,75.07803974,302451
patents,query_dense_4_52,GraphQL,10.41107812,0.39041563,2.206e-05,7.82674343,18.62825924,19452
patents,query_dense_4_44,GraphQL,11.08433456,0.39779623,2.172e-05,79.58046375,91.06261626,116301
patents,query_dense_8_33,VF2++,10.49331163,0.43361344,6.509e-05,0.00885292,10.93584308,3783
patents,query_dense_32_160,VF2++,18.1980328,1.70321275,8.519e-05,972.05180345,991.95313419,16087894716
patents,query_sparse_24_99,VF2++,10.98916951,0.91842737,8.445e-05,1231.11444396,1243.02212529,70526894973
patents,query_sparse_16_6,VF2++,11.44658516,0.69096451,8.13e-05,1.40860808,13.54623905,41675530
patents,query_dense_4_180,TurboISO,10.33582989,0.40237324,0.00029462,0.00593019,10.74442794,121495
patents,query_dense_24_6,ORBIT,10.33202621,2.05055296,9.143e-05,0.00361344,12.38628404,252
patents,query_sparse_16_7,VF2++,10.24035914,0.69489684,8.085e-05,30.35119217,41.286529,4150568848
patents,query_dense_8_36,ORBIT,10.46721212,1.55687682,3.663e-05,0.00096304,12.02508861,14221
patents,query_dense_16_156,TurboISO,10.84901635,0.34898849,0.00016445,0.01341607,11.211585359999999,261635
patents,query_sparse_24_76,ORBIT,9.46466331,2.24820866,7.899e-05,316.63972293,328.35267389,17939926593
patents,query_sparse_16_14,ORBIT,9.51203427,1.93422933,5.188e-05,4.43729141,15.883606889999998,320672007
patents,query_dense_16_132,TurboISO,10.71411993,0.2153482,0.00010673,0.00385397,10.93342883,7266
patents,query_dense_24_86,VF2++,10.8837643,0.93462904,8.36e-05,873.35789189,885.17636883,33321318976
patents,query_dense_8_38,ORBIT,10.81727589,1.68877897,3.579e-05,0.00086276,12.50695341,5949
patents,query_sparse_24_85,DPiso,9.68459175,0.68159229,0.00051929,134.43804254,144.80474587,94526473
patents,query_dense_4_131,TurboISO,9.44273891,0.37216903,0.0002784,0.00579789,9.820984229999999,115095
patents,query_sparse_8_60,VF2++,9.39986342,0.45234257,6.449e-05,0.01096103,9.863231510000002,823976
patents,query_sparse_8_71,ORBIT,10.83627553,1.68762579,3.286e-05,0.00175243,12.52568661,60402
patents,query_dense_16_45,TurboISO,9.66885864,0.28029504,0.00016791,0.5352726,10.484594190000001,15437349
patents,query_dense_24_38,ORBIT,10.26290512,2.01088696,6.984e-05,0.00055051,12.27441243,45
patents,query_sparse_8_174,DPiso,11.61453918,0.52051034,0.00022891,0.00954696,12.14482539,17662
patents,query_dense_16_145,ORBIT,10.64849859,1.84802773,6.049e-05,0.00296922,12.49955603,64307
patents,query_dense_24_70,DPiso,9.8685761,1.25680715,0.00015008,19.2878104,30.41334373,8
patents,query_dense_24_58,VF2++,9.92440569,0.90825371,9.064e-05,5.34228425,16.17503429,335421308
patents,query_sparse_16_64,VF2++,10.70672411,0.66196624,0.00010693,3.67474234,15.043539619999999,189542523
patents,query_dense_4_63,ORBIT,9.41579553,1.52518154,2.645e-05,0.00513392,10.946137440000001,108982
